timestamp_utc,exchange,pair,best_bid,best_ask,last_price
2026-03-11T13:06:13.889800+00:00,indodax,USDTIDR,16909,16911,16909
2026-03-11T13:07:16.216818+00:00,indodax,USDTIDR,16910,16911,16911
2026-03-11T13:08:19.959809+00:00,indodax,USDTIDR,16909,16911,16909
2026-03-11T13:09:23.081746+00:00,indodax,USDTIDR,16909,16911,16911
2026-03-11T13:10:28.576616+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T13:11:31.868156+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T13:12:37.126424+00:00,indodax,USDTIDR,16910,16911,16911
2026-03-11T13:13:39.851431+00:00,indodax,USDTIDR,16909,16910,16909
2026-03-11T13:14:44.601531+00:00,indodax,USDTIDR,16909,16910,16909
2026-03-11T13:15:48.254641+00:00,indodax,USDTIDR,16909,16910,16909
2026-03-11T13:16:51.691424+00:00,indodax,USDTIDR,16909,16910,16910
2026-03-11T13:17:53.745466+00:00,indodax,USDTIDR,16909,16910,16909
2026-03-11T13:18:55.721600+00:00,indodax,USDTIDR,16909,16910,16910
2026-03-11T13:19:58.964616+00:00,indodax,USDTIDR,16909,16910,16910
2026-03-11T13:21:02.054132+00:00,indodax,USDTIDR,16909,16910,16910
2026-03-11T13:22:05.671419+00:00,indodax,USDTIDR,16909,16911,16909
2026-03-11T13:23:09.233798+00:00,indodax,USDTIDR,16909,16911,16909
2026-03-11T13:24:12.162639+00:00,indodax,USDTIDR,16909,16911,16911
2026-03-11T13:25:14.384047+00:00,indodax,USDTIDR,16909,16911,16911
2026-03-11T13:26:17.508572+00:00,indodax,USDTIDR,16909,16911,16911
