timestamp_utc,exchange,pair,best_bid,best_ask,last_price
2026-03-11T17:14:14.291268+00:00,indodax,BTCIDR,1195035000,1195450000,1196871000
2026-03-11T17:15:16.931812+00:00,indodax,BTCIDR,1195048000,1196860000,1196860000
2026-03-11T17:16:20.038676+00:00,indodax,BTCIDR,1195328000,1196871000,1196871000
2026-03-11T17:17:23.131969+00:00,indodax,BTCIDR,1196363000,1198661000,1198661000
2026-03-11T17:18:25.587416+00:00,indodax,BTCIDR,1196363000,1198657000,1196367000
2026-03-11T17:19:31.151147+00:00,indodax,BTCIDR,1196362000,1197779000,1197779000
2026-03-11T17:20:34.404382+00:00,indodax,BTCIDR,1196369000,1198661000,1198661000
2026-03-11T17:21:37.613559+00:00,indodax,BTCIDR,1198369000,1198657000,1198369000
2026-03-11T17:22:41.310273+00:00,indodax,BTCIDR,1196719000,1198649000,1198650000
2026-03-11T17:23:44.097859+00:00,indodax,BTCIDR,1197024000,1198650000,1198650000
2026-03-11T17:24:46.762357+00:00,indodax,BTCIDR,1198799000,1198800000,1198800000
2026-03-11T17:25:48.495757+00:00,indodax,BTCIDR,1200546000,1200547000,1200546000
2026-03-11T17:26:52.977461+00:00,indodax,BTCIDR,1200934000,1202150000,1202150000
2026-03-11T17:27:54.967680+00:00,indodax,BTCIDR,1202149000,1202150000,1202149000
2026-03-11T17:28:57.838421+00:00,indodax,BTCIDR,1201587000,1202150000,1202150000
2026-03-11T17:30:00.591529+00:00,indodax,BTCIDR,1200872000,1202150000,1200863000
2026-03-11T17:31:05.004886+00:00,indodax,BTCIDR,1202149000,1202150000,1202149000
2026-03-11T17:32:07.714221+00:00,indodax,BTCIDR,1200810000,1202150000,1202150000
2026-03-11T17:33:11.234210+00:00,indodax,BTCIDR,1200000000,1201801000,1199980000
2026-03-11T17:34:14.221078+00:00,indodax,BTCIDR,1200000000,1200001000,1200001000
2026-03-11T17:35:17.518846+00:00,indodax,BTCIDR,1197379000,1199997000,1197371000
2026-03-11T17:36:22.714619+00:00,indodax,BTCIDR,1196719000,1198601000,1196719000
2026-03-11T17:37:25.438546+00:00,indodax,BTCIDR,1191777000,1192808000,1191778000
2026-03-11T17:38:29.495452+00:00,indodax,BTCIDR,1190873000,1192369000,1193068000
2026-03-11T17:39:32.473349+00:00,indodax,BTCIDR,1190883000,1194335000,1190883000
2026-03-11T17:40:34.897021+00:00,indodax,BTCIDR,1193271000,1196359000,1190880000
2026-03-11T17:41:37.066109+00:00,indodax,BTCIDR,1193562000,1195980000,1193563000
2026-03-11T17:42:39.948013+00:00,indodax,BTCIDR,1192827000,1195180000,1196092000
2026-03-11T17:43:43.795979+00:00,indodax,BTCIDR,1194502000,1195833000,1195834000
2026-03-11T17:44:48.832697+00:00,indodax,BTCIDR,1195829000,1196180000,1197175000
2026-03-11T17:45:51.306353+00:00,indodax,BTCIDR,1194542000,1196990000,1196991000
2026-03-11T17:46:53.994122+00:00,indodax,BTCIDR,1195594000,1197791000,1197792000
2026-03-11T17:47:58.075643+00:00,indodax,BTCIDR,1194956000,1195828000,1195594000
2026-03-11T17:49:08.519096+00:00,indodax,BTCIDR,1194959000,1197735000,1197738000
2026-03-11T17:50:12.309235+00:00,indodax,BTCIDR,1194976000,1198128000,1194961000
2026-03-11T17:51:15.620281+00:00,indodax,BTCIDR,1195665000,1198415000,1198416000
2026-03-11T17:52:19.337376+00:00,indodax,BTCIDR,1195671000,1198747000,1198175000
2026-03-11T17:53:21.577484+00:00,indodax,BTCIDR,1195671000,1198344000,1195670000
2026-03-11T17:54:25.863244+00:00,indodax,BTCIDR,1195665000,1196533000,1194711000
2026-03-11T17:55:29.124260+00:00,indodax,BTCIDR,1192424000,1195347000,1192424000
2026-03-11T17:56:32.703519+00:00,indodax,BTCIDR,1191938000,1194932000,1191936000
2026-03-11T17:57:34.391261+00:00,indodax,BTCIDR,1192281000,1194583000,1194522000
2026-03-11T17:58:37.033117+00:00,indodax,BTCIDR,1193282000,1195429000,1195435000
2026-03-11T17:59:40.760324+00:00,indodax,BTCIDR,1193284000,1195963000,1195968000
2026-03-11T18:00:43.205410+00:00,indodax,BTCIDR,1194487000,1195956000,1194489000
2026-03-11T18:01:45.466006+00:00,indodax,BTCIDR,1194490000,1195965000,1195965000
2026-03-11T18:02:48.121636+00:00,indodax,BTCIDR,1193961000,1195965000,1193961000
2026-03-11T18:03:51.690385+00:00,indodax,BTCIDR,1194441000,1195965000,1193964000
2026-03-11T18:04:54.624402+00:00,indodax,BTCIDR,1194448000,1195965000,1197217000
2026-03-11T18:05:56.770597+00:00,indodax,BTCIDR,1194445000,1195965000,1194445000
2026-03-11T18:06:59.537341+00:00,indodax,BTCIDR,1195965000,1197430000,1195965000
2026-03-11T18:08:03.829274+00:00,indodax,BTCIDR,1194414000,1197430000,1197430000
2026-03-11T18:09:06.226881+00:00,indodax,BTCIDR,1193965000,1195520000,1195519000
2026-03-11T18:10:08.607297+00:00,indodax,BTCIDR,1193964000,1195518000,1195518000
2026-03-11T18:11:10.472385+00:00,indodax,BTCIDR,1193960000,1195121000,1195518000
2026-03-11T18:12:13.733648+00:00,indodax,BTCIDR,1193960000,1194115000,1194115000
2026-03-11T18:13:16.199204+00:00,indodax,BTCIDR,1193296000,1195031000,1193294000
2026-03-11T18:14:19.610862+00:00,indodax,BTCIDR,1193658000,1195031000,1195031000
2026-03-11T18:15:22.078553+00:00,indodax,BTCIDR,1193879000,1195031000,1195031000
2026-03-11T18:16:25.382490+00:00,indodax,BTCIDR,1193880000,1195031000,1193881000
2026-03-11T18:17:27.558739+00:00,indodax,BTCIDR,1193291000,1195024000,1193981000
2026-03-11T18:18:29.722960+00:00,indodax,BTCIDR,1193290000,1194300000,1194301000
2026-03-11T18:19:31.822131+00:00,indodax,BTCIDR,1193290000,1194073000,1193290000
2026-03-11T18:20:34.677017+00:00,indodax,BTCIDR,1195000000,1195026000,1194675000
2026-03-11T18:21:38.248836+00:00,indodax,BTCIDR,1195099000,1195100000,1195099000
2026-03-11T18:22:41.860430+00:00,indodax,BTCIDR,1195099000,1195924000,1197123000
2026-03-11T18:23:45.342687+00:00,indodax,BTCIDR,1193296000,1195920000,1195921000
2026-03-11T18:24:48.746195+00:00,indodax,BTCIDR,1193296000,1195917000,1195918000
2026-03-11T18:25:51.111317+00:00,indodax,BTCIDR,1193298000,1196194000,1193298000
2026-03-11T18:26:53.045592+00:00,indodax,BTCIDR,1193469000,1195920000,1195920000
2026-03-11T18:27:58.749442+00:00,indodax,BTCIDR,1193881000,1195918000,1195920000
2026-03-11T18:29:02.851109+00:00,indodax,BTCIDR,1193883000,1194617000,1193883000
2026-03-11T18:30:05.901863+00:00,indodax,BTCIDR,1193883000,1194721000,1193883000
2026-03-11T18:31:08.731318+00:00,indodax,BTCIDR,1193295000,1194424000,1193295000
2026-03-11T18:32:12.402718+00:00,indodax,BTCIDR,1193296000,1194618000,1193295000
2026-03-11T18:33:14.451389+00:00,indodax,BTCIDR,1193295000,1194612000,1193295000
2026-03-11T18:34:17.661713+00:00,indodax,BTCIDR,1192003000,1193222000,1193222000
2026-03-11T18:35:20.246793+00:00,indodax,BTCIDR,1192003000,1194615000,1194617000
2026-03-11T18:36:23.884960+00:00,indodax,BTCIDR,1192003000,1194223000,1194223000
2026-03-11T18:37:27.018807+00:00,indodax,BTCIDR,1192003000,1194200000,1192003000
2026-03-11T18:38:30.173479+00:00,indodax,BTCIDR,1192003000,1194516000,1192003000
2026-03-11T18:39:32.049082+00:00,indodax,BTCIDR,1192005000,1192754000,1193686000
2026-03-11T18:40:35.097023+00:00,indodax,BTCIDR,1190000000,1190488000,1190000000
2026-03-11T18:41:37.235242+00:00,indodax,BTCIDR,1190003000,1192266000,1190944000
2026-03-11T18:42:39.702439+00:00,indodax,BTCIDR,1190001000,1191898000,1190000000
2026-03-11T18:43:42.067128+00:00,indodax,BTCIDR,1190000000,1190001000,1190000000
2026-03-11T18:44:45.843309+00:00,indodax,BTCIDR,1189263000,1190950000,1189255000
2026-03-11T18:45:48.042509+00:00,indodax,BTCIDR,1189253000,1190856000,1189253000
2026-03-11T18:46:50.823457+00:00,indodax,BTCIDR,1189257000,1191760000,1191760000
2026-03-11T18:47:52.650980+00:00,indodax,BTCIDR,1189260000,1191749000,1191750000
2026-03-11T18:48:55.275369+00:00,indodax,BTCIDR,1189258000,1191787000,1189258000
2026-03-11T18:49:57.363260+00:00,indodax,BTCIDR,1189947000,1191787000,1189947000
2026-03-11T18:51:00.162599+00:00,indodax,BTCIDR,1191737000,1193691000,1191737000
2026-03-11T18:52:03.397466+00:00,indodax,BTCIDR,1193197000,1193691000,1193691000
2026-03-11T18:53:05.832342+00:00,indodax,BTCIDR,1193198000,1195363000,1195364000
2026-03-11T18:54:07.794195+00:00,indodax,BTCIDR,1194198000,1194217000,1194198000
2026-03-11T18:55:10.589424+00:00,indodax,BTCIDR,1192174000,1194796000,1192173000
2026-03-11T18:56:12.424412+00:00,indodax,BTCIDR,1192177000,1195375000,1192173000
2026-03-11T18:57:14.854169+00:00,indodax,BTCIDR,1191463000,1193533000,1194722000
2026-03-11T18:58:17.032355+00:00,indodax,BTCIDR,1191464000,1193812000,1193811000
2026-03-11T18:59:19.855368+00:00,indodax,BTCIDR,1191466000,1193387000,1193387000
2026-03-11T19:00:22.088524+00:00,indodax,BTCIDR,1191466000,1193383000,1191466000
2026-03-11T19:01:24.147253+00:00,indodax,BTCIDR,1191470000,1193382000,1191470000
2026-03-11T19:02:26.512955+00:00,indodax,BTCIDR,1191464000,1192509000,1192509000
2026-03-11T19:03:28.974432+00:00,indodax,BTCIDR,1189415000,1191575000,1189414000
2026-03-11T19:04:31.358772+00:00,indodax,BTCIDR,1189426000,1192050000,1189426000
2026-03-11T19:05:33.479500+00:00,indodax,BTCIDR,1189896000,1191744000,1191749000
2026-03-11T19:06:35.858155+00:00,indodax,BTCIDR,1189900000,1190598000,1190599000
2026-03-11T19:07:38.038619+00:00,indodax,BTCIDR,1189909000,1191934000,1191968000
2026-03-11T19:08:40.146250+00:00,indodax,BTCIDR,1189909000,1191965000,1189911000
2026-03-11T19:09:42.849072+00:00,indodax,BTCIDR,1189909000,1191441000,1191443000
2026-03-11T19:10:44.719584+00:00,indodax,BTCIDR,1189909000,1191440000,1189909000
2026-03-11T19:11:46.445182+00:00,indodax,BTCIDR,1189909000,1191438000,1191438000
2026-03-11T19:12:48.812056+00:00,indodax,BTCIDR,1189253000,1189907000,1189030000
2026-03-11T19:13:50.715866+00:00,indodax,BTCIDR,1187914000,1189905000,1187912000
2026-03-11T19:14:52.894259+00:00,indodax,BTCIDR,1187886000,1190650000,1190650000
2026-03-11T19:15:55.155394+00:00,indodax,BTCIDR,1187884000,1189457000,1189457000
2026-03-11T19:16:57.859799+00:00,indodax,BTCIDR,1187886000,1189456000,1187886000
2026-03-11T19:18:00.085301+00:00,indodax,BTCIDR,1187885000,1189456000,1189456000
2026-03-11T19:19:02.073465+00:00,indodax,BTCIDR,1187888000,1189455000,1189456000
2026-03-11T19:20:04.509158+00:00,indodax,BTCIDR,1187889000,1189456000,1189456000
2026-03-11T19:21:07.796770+00:00,indodax,BTCIDR,1187889000,1189456000,1187888000
2026-03-11T19:22:09.918953+00:00,indodax,BTCIDR,1188800000,1189456000,1189456000
2026-03-11T19:23:12.402382+00:00,indodax,BTCIDR,1188799000,1189456000,1189456000
2026-03-11T19:24:14.801689+00:00,indodax,BTCIDR,1188801000,1189456000,1188599000
2026-03-11T19:25:17.319208+00:00,indodax,BTCIDR,1189455000,1189456000,1189456000
2026-03-11T19:26:19.534781+00:00,indodax,BTCIDR,1189458000,1192042000,1192041000
2026-03-11T19:27:21.605919+00:00,indodax,BTCIDR,1189458000,1192041000,1189458000
2026-03-11T19:28:23.444429+00:00,indodax,BTCIDR,1189458000,1192036000,1192039000
2026-03-11T19:29:25.257191+00:00,indodax,BTCIDR,1189456000,1191701000,1189456000
2026-03-11T19:30:27.315428+00:00,indodax,BTCIDR,1189456000,1191287000,1191287000
2026-03-11T19:31:29.843293+00:00,indodax,BTCIDR,1189456000,1191654000,1189456000
2026-03-11T19:32:31.766753+00:00,indodax,BTCIDR,1189456000,1191662000,1191662000
2026-03-11T19:33:33.423239+00:00,indodax,BTCIDR,1189458000,1192220000,1189458000
2026-03-11T19:34:35.460966+00:00,indodax,BTCIDR,1190395000,1192940000,1192941000
2026-03-11T19:35:37.858133+00:00,indodax,BTCIDR,1191594000,1193383000,1193383000
2026-03-11T19:36:40.463887+00:00,indodax,BTCIDR,1191593000,1193383000,1191594000
2026-03-11T19:37:42.397910+00:00,indodax,BTCIDR,1191367000,1193383000,1191368000
2026-03-11T19:38:44.960843+00:00,indodax,BTCIDR,1191878000,1193383000,1193383000
2026-03-11T19:39:46.822513+00:00,indodax,BTCIDR,1191880000,1193383000,1193383000
2026-03-11T19:40:49.125026+00:00,indodax,BTCIDR,1191885000,1193383000,1191881000
2026-03-11T19:41:51.252612+00:00,indodax,BTCIDR,1191882000,1193578000,1191889000
2026-03-11T19:42:53.345683+00:00,indodax,BTCIDR,1191882000,1193578000,1193578000
2026-03-11T19:43:55.628375+00:00,indodax,BTCIDR,1191882000,1193578000,1191882000
2026-03-11T19:44:57.965032+00:00,indodax,BTCIDR,1191885000,1193765000,1193578000
2026-03-11T19:46:00.159823+00:00,indodax,BTCIDR,1191887000,1193763000,1193762000
2026-03-11T19:47:02.355356+00:00,indodax,BTCIDR,1191889000,1193811000,1193760000
2026-03-11T19:48:04.795774+00:00,indodax,BTCIDR,1191891000,1193811000,1191891000
2026-03-11T19:49:06.918287+00:00,indodax,BTCIDR,1191894000,1193807000,1193807000
2026-03-11T19:50:08.886717+00:00,indodax,BTCIDR,1191904000,1193807000,1193807000
2026-03-11T19:51:11.789143+00:00,indodax,BTCIDR,1191909000,1193800000,1191909000
2026-03-11T19:52:13.831178+00:00,indodax,BTCIDR,1191929000,1193800000,1191909000
2026-03-11T19:53:16.574169+00:00,indodax,BTCIDR,1191911000,1193799000,1191911000
2026-03-11T19:54:18.188029+00:00,indodax,BTCIDR,1191911000,1193765000,1191911000
2026-03-11T19:55:20.793666+00:00,indodax,BTCIDR,1191911000,1193765000,1191911000
2026-03-11T19:56:23.124324+00:00,indodax,BTCIDR,1191930000,1193759000,1193759000
2026-03-11T19:57:25.374596+00:00,indodax,BTCIDR,1191921000,1193148000,1193148000
2026-03-11T19:58:27.315759+00:00,indodax,BTCIDR,1191921000,1193147000,1193142000
2026-03-11T19:59:29.069661+00:00,indodax,BTCIDR,1191920000,1192860000,1191920000
2026-03-11T20:00:30.940674+00:00,indodax,BTCIDR,1191921000,1192860000,1192860000
2026-03-11T20:01:33.416251+00:00,indodax,BTCIDR,1191930000,1191931000,1191930000
2026-03-11T20:02:35.292105+00:00,indodax,BTCIDR,1191930000,1191931000,1191931000
2026-03-11T20:03:37.936015+00:00,indodax,BTCIDR,1191921000,1191929000,1191930000
2026-03-11T20:04:40.139931+00:00,indodax,BTCIDR,1190397000,1191870000,1191870000
2026-03-11T20:05:42.323698+00:00,indodax,BTCIDR,1190397000,1191871000,1191870000
2026-03-11T20:06:44.788657+00:00,indodax,BTCIDR,1189458000,1191870000,1191870000
2026-03-11T20:07:46.802664+00:00,indodax,BTCIDR,1189461000,1191869000,1191870000
2026-03-11T20:08:48.772855+00:00,indodax,BTCIDR,1189458000,1191847000,1191870000
2026-03-11T20:09:50.474756+00:00,indodax,BTCIDR,1189459000,1191500000,1191500000
2026-03-11T20:10:52.721940+00:00,indodax,BTCIDR,1189458000,1189460000,1189460000
2026-03-11T20:11:54.734650+00:00,indodax,BTCIDR,1189458000,1189460000,1189458000
2026-03-11T20:12:57.226675+00:00,indodax,BTCIDR,1189458000,1189460000,1189460000
2026-03-11T20:13:59.415250+00:00,indodax,BTCIDR,1189456000,1189458000,1189456000
2026-03-11T20:15:01.403262+00:00,indodax,BTCIDR,1188648000,1189000000,1189000000
2026-03-11T20:16:03.850504+00:00,indodax,BTCIDR,1188002000,1189458000,1188002000
2026-03-11T20:17:06.324999+00:00,indodax,BTCIDR,1188648000,1189458000,1189458000
2026-03-11T20:18:08.558566+00:00,indodax,BTCIDR,1188648000,1191153000,1188650000
2026-03-11T20:19:10.401795+00:00,indodax,BTCIDR,1189458000,1191161000,1191162000
2026-03-11T20:20:12.524384+00:00,indodax,BTCIDR,1189477000,1191161000,1191162000
2026-03-11T20:21:14.849100+00:00,indodax,BTCIDR,1189463000,1191046000,1189474000
2026-03-11T20:22:17.068199+00:00,indodax,BTCIDR,1189459000,1190376000,1190376000
2026-03-11T20:23:19.314617+00:00,indodax,BTCIDR,1189459000,1190910000,1190645000
2026-03-11T20:24:21.622684+00:00,indodax,BTCIDR,1189459000,1190682000,1190910000
2026-03-11T20:25:23.487725+00:00,indodax,BTCIDR,1188649000,1190352000,1188649000
2026-03-11T20:26:25.596616+00:00,indodax,BTCIDR,1188014000,1189886000,1188002000
2026-03-11T20:27:28.221144+00:00,indodax,BTCIDR,1188028000,1189885000,1189886000
2026-03-11T20:28:30.246359+00:00,indodax,BTCIDR,1188029000,1189886000,1189886000
2026-03-11T20:29:32.483637+00:00,indodax,BTCIDR,1188028000,1189881000,1188028000
2026-03-11T20:30:34.908596+00:00,indodax,BTCIDR,1188028000,1189881000,1188028000
2026-03-11T20:31:36.910481+00:00,indodax,BTCIDR,1188031000,1189884000,1189875000
2026-03-11T20:32:39.568047+00:00,indodax,BTCIDR,1188037000,1189875000,1189875000
2026-03-11T20:33:41.868171+00:00,indodax,BTCIDR,1188039000,1189884000,1189884000
2026-03-11T20:34:43.647034+00:00,indodax,BTCIDR,1188039000,1189884000,1189884000
2026-03-11T20:35:45.216666+00:00,indodax,BTCIDR,1188039000,1189875000,1188040000
2026-03-11T20:36:47.312419+00:00,indodax,BTCIDR,1188040000,1189875000,1189875000
2026-03-11T20:37:49.557147+00:00,indodax,BTCIDR,1188217000,1189875000,1189875000
2026-03-11T20:38:51.966937+00:00,indodax,BTCIDR,1188213000,1189875000,1189875000
2026-03-11T20:39:53.915463+00:00,indodax,BTCIDR,1188149000,1189875000,1188148000
2026-03-11T20:40:55.945754+00:00,indodax,BTCIDR,1188146000,1189875000,1189875000
2026-03-11T20:41:58.248065+00:00,indodax,BTCIDR,1188155000,1189875000,1188149000
2026-03-11T20:43:00.445702+00:00,indodax,BTCIDR,1189823000,1189886000,1189886000
2026-03-11T20:44:02.692042+00:00,indodax,BTCIDR,1189594000,1189886000,1189886000
2026-03-11T20:45:04.476915+00:00,indodax,BTCIDR,1189594000,1189886000,1189594000
2026-03-11T20:46:07.337239+00:00,indodax,BTCIDR,1189594000,1191799000,1191800000
2026-03-11T20:47:09.295375+00:00,indodax,BTCIDR,1189594000,1191792000,1189594000
2026-03-11T20:48:11.654642+00:00,indodax,BTCIDR,1189594000,1191776000,1189594000
2026-03-11T20:49:13.930249+00:00,indodax,BTCIDR,1189594000,1191799000,1189594000
2026-03-11T20:50:16.284391+00:00,indodax,BTCIDR,1189594000,1191796000,1191782000
2026-03-11T20:51:18.560886+00:00,indodax,BTCIDR,1189596000,1191794000,1191785000
2026-03-11T20:52:20.572582+00:00,indodax,BTCIDR,1189594000,1191798000,1191799000
2026-03-11T20:53:22.730634+00:00,indodax,BTCIDR,1189594000,1191023000,1191800000
2026-03-11T20:54:24.635758+00:00,indodax,BTCIDR,1189595000,1191678000,1191678000
2026-03-11T20:55:26.765759+00:00,indodax,BTCIDR,1189608000,1191870000,1189595000
2026-03-11T20:56:28.766293+00:00,indodax,BTCIDR,1189608000,1191864000,1189608000
2026-03-11T20:57:31.189461+00:00,indodax,BTCIDR,1189595000,1191864000,1189608000
2026-03-11T20:58:33.591654+00:00,indodax,BTCIDR,1189611000,1191865000,1191862000
2026-03-11T20:59:35.645790+00:00,indodax,BTCIDR,1191756000,1191870000,1191870000
2026-03-11T21:00:37.363857+00:00,indodax,BTCIDR,1194691000,1195000000,1193811000
2026-03-11T21:01:39.852171+00:00,indodax,BTCIDR,1195247000,1195248000,1195248000
2026-03-11T21:02:42.293353+00:00,indodax,BTCIDR,1195247000,1195248000,1195248000
2026-03-11T21:03:44.636757+00:00,indodax,BTCIDR,1194051000,1194052000,1194051000
2026-03-11T21:04:46.943546+00:00,indodax,BTCIDR,1194051000,1194052000,1194052000
2026-03-11T21:05:49.199734+00:00,indodax,BTCIDR,1194701000,1195619000,1195624000
2026-03-11T21:06:51.366827+00:00,indodax,BTCIDR,1194702000,1194703000,1194703000
2026-03-11T21:07:53.300115+00:00,indodax,BTCIDR,1194702000,1194703000,1194703000
2026-03-11T21:08:56.077079+00:00,indodax,BTCIDR,1194702000,1194703000,1194702000
2026-03-11T21:09:58.472771+00:00,indodax,BTCIDR,1194053000,1194685000,1194702000
2026-03-11T21:11:00.465629+00:00,indodax,BTCIDR,1194051000,1194700000,1194700000
2026-03-11T21:12:02.843819+00:00,indodax,BTCIDR,1192023000,1194700000,1192015000
2026-03-11T21:13:05.190189+00:00,indodax,BTCIDR,1191998000,1193507000,1193507000
2026-03-11T21:14:07.290905+00:00,indodax,BTCIDR,1191300000,1191997000,1191998000
2026-03-11T21:15:10.090116+00:00,indodax,BTCIDR,1190003000,1191164000,1191164000
2026-03-11T21:16:12.344688+00:00,indodax,BTCIDR,1190003000,1191164000,1190003000
2026-03-11T21:17:15.214596+00:00,indodax,BTCIDR,1190005000,1191300000,1191300000
2026-03-11T21:18:17.338807+00:00,indodax,BTCIDR,1190006000,1191164000,1190005000
2026-03-11T21:19:19.588803+00:00,indodax,BTCIDR,1190005000,1191300000,1190005000
2026-03-11T21:20:21.887872+00:00,indodax,BTCIDR,1190005000,1191300000,1191300000
2026-03-11T21:21:23.833218+00:00,indodax,BTCIDR,1190009000,1191300000,1191300000
2026-03-11T21:22:25.975127+00:00,indodax,BTCIDR,1190009000,1191300000,1191300000
2026-03-11T21:23:28.292313+00:00,indodax,BTCIDR,1190009000,1191300000,1190009000
2026-03-11T21:24:29.939848+00:00,indodax,BTCIDR,1191022000,1191300000,1190009000
2026-03-11T21:25:32.156341+00:00,indodax,BTCIDR,1191029000,1193008000,1191029000
2026-03-11T21:26:34.061656+00:00,indodax,BTCIDR,1191037000,1191050000,1191037000
2026-03-11T21:27:36.319465+00:00,indodax,BTCIDR,1191037000,1192915000,1191037000
2026-03-11T21:28:38.386514+00:00,indodax,BTCIDR,1191038000,1193000000,1193007000
2026-03-11T21:29:41.097535+00:00,indodax,BTCIDR,1191038000,1193007000,1191038000
2026-03-11T21:30:43.088727+00:00,indodax,BTCIDR,1191040000,1193139000,1191040000
2026-03-11T21:31:45.517070+00:00,indodax,BTCIDR,1192121000,1193140000,1191040000
2026-03-11T21:32:47.831840+00:00,indodax,BTCIDR,1192122000,1193140000,1193140000
2026-03-11T21:33:50.160425+00:00,indodax,BTCIDR,1191674000,1193140000,1193140000
2026-03-11T21:34:52.286885+00:00,indodax,BTCIDR,1191673000,1193140000,1193140000
2026-03-11T21:35:54.580785+00:00,indodax,BTCIDR,1191215000,1193123000,1193123000
2026-03-11T21:36:56.966105+00:00,indodax,BTCIDR,1191214000,1193140000,1193140000
2026-03-11T21:37:58.512075+00:00,indodax,BTCIDR,1191218000,1193140000,1193140000
2026-03-11T21:39:00.928847+00:00,indodax,BTCIDR,1191222000,1193140000,1193140000
2026-03-11T21:40:02.735347+00:00,indodax,BTCIDR,1191489000,1193140000,1193140000
2026-03-11T21:41:05.075133+00:00,indodax,BTCIDR,1191489000,1193139000,1191489000
2026-03-11T21:42:07.208780+00:00,indodax,BTCIDR,1191491000,1193140000,1191489000
2026-03-11T21:43:09.197408+00:00,indodax,BTCIDR,1191492000,1193140000,1191492000
2026-03-11T21:44:11.351020+00:00,indodax,BTCIDR,1191500000,1193140000,1193139000
2026-03-11T21:45:13.403144+00:00,indodax,BTCIDR,1191500000,1193137000,1193137000
2026-03-11T21:46:15.543990+00:00,indodax,BTCIDR,1191501000,1193137000,1193137000
2026-03-11T21:47:18.417333+00:00,indodax,BTCIDR,1191531000,1193140000,1193138000
2026-03-11T21:48:20.713208+00:00,indodax,BTCIDR,1191999000,1193100000,1193140000
2026-03-11T21:49:22.817912+00:00,indodax,BTCIDR,1192013000,1193140000,1192007000
2026-03-11T21:50:25.437335+00:00,indodax,BTCIDR,1192610000,1193140000,1193140000
2026-03-11T21:51:27.382778+00:00,indodax,BTCIDR,1192611000,1193140000,1192611000
2026-03-11T21:52:29.623944+00:00,indodax,BTCIDR,1193134000,1193140000,1193140000
2026-03-11T21:53:31.936298+00:00,indodax,BTCIDR,1193134000,1193140000,1193140000
2026-03-11T21:54:33.699622+00:00,indodax,BTCIDR,1193134000,1193140000,1193140000
2026-03-11T21:55:36.593549+00:00,indodax,BTCIDR,1193134000,1193140000,1193140000
2026-03-11T21:56:38.528262+00:00,indodax,BTCIDR,1193133000,1193140000,1193134000
2026-03-11T21:57:40.615720+00:00,indodax,BTCIDR,1193139000,1193140000,1193139000
2026-03-11T21:58:42.975047+00:00,indodax,BTCIDR,1193139000,1193140000,1193140000
2026-03-11T21:59:45.275701+00:00,indodax,BTCIDR,1193139000,1193140000,1193140000
2026-03-11T22:00:47.462926+00:00,indodax,BTCIDR,1193139000,1193140000,1193140000
2026-03-11T22:01:49.840537+00:00,indodax,BTCIDR,1194310000,1194703000,1194309000
2026-03-11T22:02:51.879106+00:00,indodax,BTCIDR,1194309000,1194703000,1194703000
2026-03-11T22:03:53.778772+00:00,indodax,BTCIDR,1194312000,1194701000,1194701000
2026-03-11T22:04:55.692794+00:00,indodax,BTCIDR,1194309000,1194701000,1194701000
2026-03-11T22:05:57.864748+00:00,indodax,BTCIDR,1194309000,1194701000,1194701000
2026-03-11T22:07:00.214571+00:00,indodax,BTCIDR,1194310000,1194701000,1194701000
2026-03-11T22:08:02.418425+00:00,indodax,BTCIDR,1194308000,1194701000,1194701000
2026-03-11T22:09:04.358419+00:00,indodax,BTCIDR,1194308000,1194701000,1194308000
2026-03-11T22:10:06.531827+00:00,indodax,BTCIDR,1194308000,1194676000,1194701000
2026-03-11T22:11:08.556106+00:00,indodax,BTCIDR,1194308000,1194701000,1194674000
2026-03-11T22:12:10.787825+00:00,indodax,BTCIDR,1194308000,1194701000,1194308000
2026-03-11T22:13:12.223112+00:00,indodax,BTCIDR,1194697000,1194698000,1194308000
2026-03-11T22:14:14.361322+00:00,indodax,BTCIDR,1195669000,1195670000,1195669000
2026-03-11T22:15:16.624074+00:00,indodax,BTCIDR,1194537000,1195670000,1195670000
2026-03-11T22:16:19.204142+00:00,indodax,BTCIDR,1194309000,1195668000,1195670000
2026-03-11T22:17:21.573550+00:00,indodax,BTCIDR,1194319000,1195668000,1195668000
2026-03-11T22:18:23.645937+00:00,indodax,BTCIDR,1194319000,1195668000,1194319000
2026-03-11T22:19:25.732393+00:00,indodax,BTCIDR,1194320000,1195666000,1195666000
2026-03-11T22:20:28.096775+00:00,indodax,BTCIDR,1194321000,1194476000,1195668000
2026-03-11T22:21:30.515282+00:00,indodax,BTCIDR,1193139000,1193140000,1193953000
2026-03-11T22:22:32.591587+00:00,indodax,BTCIDR,1193139000,1193518000,1193140000
2026-03-11T22:23:35.419139+00:00,indodax,BTCIDR,1193139000,1193517000,1193518000
2026-03-11T22:24:37.450814+00:00,indodax,BTCIDR,1193139000,1193517000,1193517000
2026-03-11T22:25:39.579550+00:00,indodax,BTCIDR,1192012000,1193139000,1193139000
2026-03-11T22:26:41.651773+00:00,indodax,BTCIDR,1192012000,1193140000,1192012000
2026-03-11T22:27:44.041924+00:00,indodax,BTCIDR,1192012000,1193139000,1192017000
2026-03-11T22:28:45.983403+00:00,indodax,BTCIDR,1192012000,1192868000,1192012000
